"id","region_id","name","latitude","longitude","order_num","show_at_zoom","show_on_main_map","show_on_voyage_map"
"35299","35200","Bahamas, port unspecified","26.533329999999999","-78.700000000000003","35299","0","f","t"
"41204","41200","Guatemala","15.800000000000001","-88.700000000000003","41204","0","t","t"
"31308","31300","Cuba, south coast","19.950762999999998","-75.738106000000002","31308","0","t","t"
"35110","35100","Port Royal","17.933299999999999","-76.920000000000002","35110","0","t","t"
"38199","38100","St. Barthélemy, port unspecified","17.899999999999999","-62.833329999999997","38199","0","t","t"
"36199","36100","Martinique, port unspecified","14.633330000000001","-61.166670000000003","36199","0","t","t"
"60740","60700","St. Helena","-15.57","-5.4199999999999999","60740","0","t","t"
"60107","60100","Galam","0","0","60107","0","f","f"
"60118","60100","Saint-Louis","16.120000000000001","-16.5","60118","0","t","t"
"21504","21500","Key West","24.559166000000001","-81.784030999999999","21504","0","t","t"
"60207","60200","Freetown","8.4900000000000002","-13.23","60207","0","t","t"
"60299","60200","Sierra Leone, port unspecified","8.3000000000000007","-13.23","60299","0","f","t"
"99801","99800","???","0","0","99801","0","f","f"
"21699","21600","Gulf Coast, port unspecifed","29.52468","-92.670000000000002","21699","0","f","f"
"10206","10200","Setubal","38.524500000000003","-8.8930699999999998","10206","0","f","f"
"10852","10800","Veere","51.545099999999998","3.6640700000000002","10852","0","f","f"
"10903","10900","Elsineur","56.036299999999997","12.6135","10903","0","f","f"
"11103","11100","Brugge","51.209400000000002","0.22524","11103","0","f","f"
"21404","21400","Cumberland Island,Georgia","30.851099999999999","81.448400000000007","21404","0","f","f"
"36415","36400","Île à Vache","18.069400000000002","-73.651200000000003","36415","0","f","f"
"38101","38100","Gustavia, St. Bartholomew","17.900200000000002","-62.831699999999998","38101","0","f","f"
"60220","60200","Sierra Leone estuary","6.4961339999999996","-13.170658","60220","0","f","f"
"60741","60700","Soyo","-6.1299599999999996","12.370900000000001","60741","0","f","f"
"20303","20300","North Hampton","42.957180000000001","-70.778049999999993","25303","0","f","f"
"21403","21400","Tybee Island","32.000214999999997","-80.845665999999994","21403","0","f","f"
"11601","11600","Sardinia","0","0","11601","0","f","f"
"31326","31300","Batabanó  ","0","0","31326","0","f","f"
"60301","60300","Barason","0","0","60301","0","f","f"
"60336","60300","Young Sestos","0","0","60336","0","f","f"
"60337","60300","Little Sestos","0","0","60337","0","f","f"
"60338","60300","Kru Settra","0","0","60338","0","f","f"
"60339","60300","Cape Palmas","0","0","60339","0","f","f"
"60403","60400","Acoda  (Akka or Acquida)","0","0","60403","0","f","f"
"60429","60400","Boutry","0","0","60429","0","f","f"
"60530","60500","Bristol Island, Nazareth","0","0","60530","0","f","f"
"60340","60300","Settra Kru","0","0","60340","0","f","f"
"60241","60200","Mano","6.983333","-11.283333000000001","60241","0","t","t"
"60242","60200","River Kissey","8.5001320000000007","-13.120396","60242","0","t","t"
"60627","60600","Rio Nazareth","0","0","60525","0","f","t"
"60428","60400","Pokesoe (Princes Town)","4.7936100000000001","-2.1347200000000002","60428","0","f","f"
"60329","60300","Grand Sestos","5.8518280000000003","-10.034141999999999","60329","0","t","t"
"60330","60300","Rock Sestos","5.8518280000000003","-10.034141999999999","60330","0","f","t"
"60205","60200","Côte de Malaguette (runs through to Cape Palmas on Windward Coast)","5.783061","-10.949999999999999","60205","0","f","t"
"60202","60200","Bance Island (Ben's Island)","8.570506","-13.003558","60202","0","t","t"
"60306","60300","Cape Mount (Cape Grand Mount)","6.7040740489999999","-11.309052680000001","60306","0","t","t"
"60219","60200","Sugary (Siekere)","6.8466670000000001","-11.390000000000001","60219","0","f","t"
"31199","31100","Hispaniola, unspecified","18.466670000000001","-69.900000000000006","31199","0","t","t"
"31499","31400","Spanish Caribbean, unspecified","18.466670000000001","-69.900000000000006","31499","0","f","t"
"41299","41200","Spanish Circum-Caribbean,unspecified","9.0299999999999994","-76.260000000000005","41299","0","f","t"
"41203","41200","Veracruz","19.170000000000002","-96.129999999999995","41203","0","t","t"
"41214","41200","La Guaira","10.6","-66.933300000000003","41214","0","t","t"
"31107","31100","Ocoa","0","0","31107","0","f","f"
"31108","31100","Nizao","0","0","31108","0","f","f"
"31109","31100","Puerto de Plata","0","0","31109","0","f","f"
"31110","31100","Isla Saona","0","0","31110","0","f","f"
"31327","31300","Baracoa","0","0","31327","0","f","f"
"31106","31100","Santo Domingo (port)","0","0","31106","0","f","f"
"31328","31300","Punta Macurijes","0","0","31328","0","f","f"
